YEAR,MONTH,DAY,ORDER,COUNTRY,SESSION_ID,PAGE_1_MAIN_CATEGORY,PAGE_2_CLOTHING_MODEL,COLOUR,LOCATION,MODEL_PHOTOGRAPHY,PRICE,PRICE_2_HIGHER_THAN_AVG,PAGE,PURCHASE_COMPLETED,REVENUE
2008,5,15,4,26.0,5188,2,204,9,3,1,451.98,2,4,2,527.81
2008,8,4,31,15.0,5189,4,138,2,5,2,156.94,2,2,2,232.36
2008,8,25,2,46.0,5190,3,149,14,5,1,25.65,1,5,2,29.98
2008,7,9,14,47.0,5191,3,175,1,4,2,497.52,2,2,2,715.0
2008,8,13,37,28.0,5192,1,183,7,1,2,159.81,2,2,2,226.19
2008,6,18,31,4.0,5193,2,123,2,1,1,85.15,1,3,2,116.35
2008,5,21,2,19.0,5194,3,95,11,4,1,492.27,1,4,2,680.56
2008,8,16,31,24.0,5195,2,164,2,4,1,283.63,2,1,2,390.45
2008,6,1,47,40.0,5196,3,127,3,6,2,78.68,1,5,2,103.23
2008,6,4,43,6.0,5197,4,74,14,2,2,418.73,1,5,2,466.07
2008,6,18,22,16.0,5198,4,58,4,1,1,472.98,2,2,2,629.93
2008,6,8,10,32.0,5199,1,147,13,3,2,441.23,1,3,2,554.03
2008,7,20,30,30.0,5200,3,215,7,2,1,103.32,2,3,2,124.91
2008,6,16,33,35.0,5201,1,192,1,5,1,31.08,2,5,2,40.28
2008,7,21,19,8.0,5202,1,110,13,6,1,188.79,1,1,2,271.71
2008,7,11,46,5.0,5203,3,138,6,6,1,180.65,1,1,2,240.51
2008,6,20,25,37.0,5204,3,49,11,1,1,205.93,2,4,2,305.99
2008,5,21,46,12.0,5205,4,182,7,4,2,400.5,2,2,2,507.93
2008,6,21,1,25.0,5206,1,61,3,4,2,9.78,1,5,2,11.42
2008,6,21,32,33.0,5207,4,187,3,4,1,339.03,2,1,2,415.6
2008,6,27,25,39.0,5208,2,130,2,1,2,,1,1,2,
2008,5,19,41,24.0,5209,2,75,5,6,2,202.58,2,3,2,278.33
2008,4,23,17,11.0,5210,1,8,7,3,2,245.1,1,4,2,285.25
2008,4,19,14,42.0,5211,1,147,11,4,1,315.85,2,5,2,412.91
2008,7,18,45,35.0,5212,3,208,12,6,1,146.36,1,4,2,215.06
2008,7,19,13,40.0,5213,3,196,14,1,1,360.67,1,1,2,459.33
2008,5,11,38,1.0,5214,1,142,3,5,2,105.48,1,4,2,133.02
2008,8,3,39,8.0,5215,1,22,7,2,2,37.07,2,1,1,43.79
2008,4,8,2,23.0,5216,2,17,8,1,1,401.66,1,3,2,562.93
2008,7,20,32,20.0,5217,4,107,13,1,2,92.38,2,2,1,112.86
2008,4,19,32,32.0,5218,2,63,3,6,2,367.09,2,5,2,549.23
2008,5,10,40,11.0,5219,2,122,11,4,1,436.3,1,2,2,509.03
2008,5,16,6,7.0,5220,4,26,1,2,2,,1,4,2,
2008,8,5,25,30.0,5221,1,164,3,2,2,354.81,2,1,2,466.85
2008,8,20,3,39.0,5222,1,117,13,4,2,324.89,2,2,2,366.3
2008,5,9,18,13.0,5223,2,45,6,3,1,313.82,2,3,2,391.6
2008,7,8,38,42.0,5224,2,30,1,1,1,151.2,2,4,2,193.64
2008,4,11,43,3.0,5225,4,116,9,4,2,27.59,1,4,2,33.09
2008,6,16,3,7.0,5226,3,149,3,6,2,53.75,2,2,2,80.15
2008,8,7,48,43.0,5227,3,148,3,3,2,140.09,1,4,2,173.42
2008,6,15,5,13.0,5228,1,170,12,4,2,206.06,1,5,2,238.59
2008,7,24,24,37.0,5229,3,90,7,5,2,459.46,2,2,2,512.26
2008,8,29,34,25.0,5230,1,119,7,3,2,343.62,2,2,2,420.51
2008,6,21,47,23.0,5231,1,184,13,6,2,17.93,2,3,2,25.61
2008,7,20,48,47.0,5232,1,140,6,3,2,460.26,2,4,2,551.56
2008,4,23,39,33.0,5233,4,8,7,2,1,361.57,2,3,2,484.32
2008,7,17,48,5.0,5234,2,93,5,1,1,248.82,2,4,2,372.15
2008,8,6,24,32.0,5235,3,117,8,4,2,234.19,1,2,2,289.8
2008,5,15,36,30.0,5236,4,191,10,6,2,466.93,1,4,2,628.67
2008,4,8,28,31.0,5237,3,56,14,6,2,277.25,2,3,2,371.46
2008,6,7,48,13.0,5238,4,135,2,4,1,253.87,2,2,2,339.61
2008,8,2,49,42.0,5239,3,62,5,1,2,388.44,2,4,2,575.42
2008,5,30,34,5.0,5240,3,121,11,6,2,298.59,2,3,2,422.32
2008,7,13,16,23.0,5241,2,61,9,6,2,128.19,2,4,2,141.46
2008,5,30,36,1.0,5242,3,138,4,1,1,499.45,1,3,2,554.97
2008,8,23,7,10.0,5243,4,50,8,6,1,143.99,1,5,2,160.7
2008,8,29,18,27.0,5244,3,148,3,6,2,343.15,1,3,2,427.51
2008,5,6,6,8.0,5245,2,28,6,6,2,247.42,2,1,2,315.67
2008,7,29,28,3.0,5246,3,142,8,2,2,65.31,2,4,2,92.93
2008,5,5,39,19.0,5247,4,76,14,1,1,479.69,2,1,2,649.75
2008,8,20,34,2.0,5248,3,8,9,5,1,171.19,1,5,2,256.78
2008,8,1,41,31.0,5249,2,135,14,2,2,330.22,2,3,2,468.13
2008,6,29,29,10.0,5250,2,5,13,3,2,370.16,2,2,2,536.51
2008,6,18,4,16.0,5251,2,1,7,1,1,200.38,1,2,2,235.0
2008,4,15,14,37.0,5252,2,111,6,3,1,134.07,2,3,2,181.88
2008,8,23,5,20.0,5253,1,73,11,2,1,34.16,1,5,2,39.61
2008,6,10,25,,5254,2,210,6,6,2,476.02,1,3,2,652.14
2008,5,3,39,35.0,5255,3,106,12,5,1,293.13,2,2,2,417.38
2008,7,5,8,34.0,5256,3,10,6,5,1,359.62,2,2,2,438.78
2008,5,24,15,21.0,5257,3,186,10,1,1,237.08,2,2,2,276.65
2008,7,29,19,36.0,5258,3,65,9,5,2,120.44,1,3,2,143.92
2008,6,13,11,32.0,5259,1,188,3,6,2,497.73,1,5,2,708.95
2008,4,8,20,18.0,5260,1,148,4,4,2,483.86,1,5,2,638.13
2008,5,22,36,34.0,5261,1,58,3,6,1,430.7,2,5,2,566.19
2008,5,21,18,38.0,5262,3,171,13,2,1,458.48,1,2,2,610.1
2008,5,29,14,3.0,5263,4,157,9,6,2,289.65,2,4,2,375.65
2008,7,2,38,3.0,5264,4,2,13,5,1,187.06,1,3,2,270.37
2008,6,9,25,27.0,5265,3,154,14,2,2,174.86,1,2,2,227.84
2008,5,17,16,2.0,5266,2,203,5,2,1,467.19,1,5,2,625.28
2008,5,27,18,3.0,5267,2,217,14,6,2,479.64,2,3,2,715.58
2008,4,18,1,17.0,5268,3,59,10,6,2,223.04,2,5,2,285.97
2008,4,13,40,46.0,5269,2,105,13,4,2,305.51,1,1,2,358.93
2008,6,1,1,39.0,5270,2,1,8,6,1,403.61,2,2,2,534.86
2008,6,12,1,38.0,5271,4,31,12,6,2,352.74,2,5,2,487.43
2008,8,20,21,40.0,5272,3,38,8,1,2,435.49,2,1,2,500.84
2008,4,20,25,19.0,5273,1,22,9,2,1,306.27,1,5,2,356.74
2008,8,21,27,19.0,5274,4,194,10,4,1,293.33,1,2,2,325.52
2008,7,5,10,44.0,5275,3,175,7,5,1,191.01,2,4,2,266.98
2008,8,8,12,5.0,5276,3,1,3,3,1,41.27,1,5,2,48.73
2008,5,27,28,5.0,5277,4,88,5,1,2,32.49,2,5,2,47.45
2008,8,15,49,14.0,5278,2,178,3,6,2,80.12,1,1,1,104.65
2008,6,27,32,27.0,5279,2,164,2,3,2,33.6,2,2,1,49.8
2008,7,3,33,36.0,5280,4,173,3,4,1,269.9,2,5,2,338.24
2008,5,6,8,40.0,5281,3,164,12,2,2,204.77,1,3,2,303.54
2008,8,28,42,35.0,5282,1,162,10,4,1,18.01,2,2,1,26.85
2008,7,13,26,21.0,5283,3,9,9,1,2,15.84,2,1,1,18.25
2008,7,12,42,5.0,5284,1,204,9,1,1,263.89,2,1,2,303.47
2008,5,19,41,24.0,5285,1,110,8,5,1,276.81,2,1,2,351.38
2008,8,29,2,39.0,5286,3,84,7,4,1,23.46,2,2,2,29.69
2008,7,18,35,24.0,5287,3,132,1,1,1,336.64,2,2,2,457.82
2008,7,24,34,40.0,5288,3,207,9,4,1,67.3,1,5,2,77.06
2008,4,1,6,43.0,5289,1,63,10,5,2,249.79,1,1,2,350.34
2008,7,25,31,46.0,5290,2,132,2,5,1,83.61,1,1,1,99.49
2008,4,27,23,13.0,5291,1,133,6,4,1,24.34,2,2,1,28.24
2008,8,7,12,38.0,5292,1,138,10,6,2,110.12,1,2,2,156.13
2008,8,12,28,,5293,1,108,5,1,1,234.75,2,3,2,265.76
2008,8,10,15,1.0,5294,4,172,6,2,2,373.24,2,1,2,516.8
2008,6,29,19,43.0,5295,2,40,8,6,2,136.45,2,2,2,156.16
2008,8,12,12,39.0,5296,1,36,8,2,1,344.11,1,2,2,480.39
2008,7,11,48,10.0,5297,1,35,10,6,2,432.03,2,5,2,611.85
2008,5,4,2,2.0,5298,4,59,2,5,1,138.54,1,1,2,184.79
2008,4,19,11,16.0,5299,1,193,7,1,1,263.5,2,3,2,326.93
2008,6,6,44,37.0,5300,2,210,2,5,1,207.67,1,2,2,248.06
2008,8,25,37,16.0,5301,1,116,1,5,2,18.6,2,5,2,26.48
2008,8,9,38,23.0,5302,2,31,12,5,1,198.98,2,5,2,227.38
2008,5,20,25,26.0,5303,2,174,8,5,2,191.71,1,4,2,285.61
2008,5,10,43,16.0,5304,3,49,9,4,1,312.84,2,1,2,441.62
2008,6,5,21,27.0,5305,4,134,14,4,1,433.88,1,5,2,597.08
2008,4,27,42,47.0,5306,4,198,7,1,1,337.57,1,3,2,504.82
2008,8,13,36,41.0,5307,4,106,4,6,1,180.91,2,1,2,248.84
2008,6,9,9,30.0,5308,3,19,7,1,2,227.19,1,3,2,259.36
2008,7,2,12,33.0,5309,3,96,4,3,1,444.14,1,5,2,545.87
2008,7,18,10,32.0,5310,2,170,7,2,1,321.31,2,1,2,428.68
2008,6,21,46,9.0,5311,4,30,4,4,1,,2,5,2,
2008,8,1,5,11.0,5312,3,26,14,1,1,302.08,1,5,2,333.5
2008,6,24,33,37.0,5313,3,131,14,6,1,323.94,2,5,2,390.02
2008,8,21,5,6.0,5314,3,161,9,5,1,243.73,2,2,2,339.89
2008,5,12,16,30.0,5315,2,50,5,4,2,433.36,2,2,2,591.03
2008,6,10,37,40.0,5316,1,159,7,2,2,407.3,2,3,2,594.26
2008,8,2,37,15.0,5317,3,111,11,4,2,264.58,1,2,2,392.66
2008,6,28,29,30.0,5318,3,212,8,6,1,479.39,2,3,2,694.07
2008,6,9,18,18.0,5319,3,196,5,2,1,476.84,2,2,2,630.03
2008,8,2,29,12.0,5320,4,96,1,3,1,483.2,1,5,2,636.46
2008,8,23,6,4.0,5321,4,82,4,1,2,114.15,1,2,2,142.44
2008,4,24,18,16.0,5322,3,138,3,6,2,56.17,1,4,2,81.98
2008,6,30,32,23.0,5323,2,22,13,2,1,311.45,1,5,2,446.08
2008,7,22,42,11.0,5324,1,191,7,3,2,365.15,1,4,2,515.45
2008,6,14,47,24.0,5325,4,54,6,6,2,156.96,1,5,2,221.53
2008,6,11,31,22.0,5326,1,179,6,6,1,271.15,1,2,2,390.33
2008,8,23,11,39.0,5327,3,81,2,4,1,325.69,1,1,2,477.97
2008,6,11,26,15.0,5328,4,132,6,1,2,234.37,2,3,2,334.78
2008,6,17,28,15.0,5329,1,37,8,2,2,,2,5,2,
2008,7,4,27,10.0,5330,3,199,5,6,1,42.22,2,1,1,57.59
2008,8,13,19,28.0,5331,4,63,9,6,2,497.08,2,1,2,637.87
2008,6,7,45,36.0,5332,3,51,11,2,2,192.44,1,2,2,254.09
2008,5,16,27,17.0,5333,4,136,2,6,1,106.59,1,5,2,140.07
2008,4,1,20,36.0,5334,1,1,7,1,1,242.61,1,1,2,346.85
2008,7,13,3,22.0,5335,1,8,6,6,2,162.14,2,3,2,195.6
2008,6,1,16,23.0,5336,4,211,14,4,2,198.8,1,4,2,247.56
2008,5,11,39,29.0,5337,2,81,11,4,1,283.62,1,2,2,375.19
2008,6,6,44,22.0,5338,3,105,11,5,1,142.82,2,2,2,213.37
2008,6,20,29,11.0,5339,1,183,13,6,1,334.91,2,2,2,433.96
2008,8,3,15,36.0,5340,2,112,6,4,2,218.71,1,3,2,251.64
2008,8,12,30,44.0,5341,4,137,4,1,2,46.65,2,2,1,63.89
2008,8,5,40,29.0,5342,1,179,14,3,1,444.03,2,3,2,597.9
2008,5,9,49,42.0,5343,1,144,13,1,2,241.31,2,1,2,347.16
2008,6,26,1,32.0,5344,3,181,10,2,2,461.85,1,5,2,665.97
2008,4,26,29,14.0,5345,2,59,9,6,1,193.42,1,1,2,232.81
2008,7,12,30,18.0,5346,3,45,6,5,2,273.61,2,5,2,305.93
2008,8,30,40,38.0,5347,4,165,13,5,2,437.41,1,2,2,618.5
2008,8,30,46,37.0,5348,1,91,12,3,2,233.8,2,1,2,318.19
2008,6,28,32,34.0,5349,2,66,8,6,2,318.4,1,3,2,368.24
2008,6,27,10,45.0,5350,3,192,8,2,1,127.29,2,2,2,190.2
2008,5,10,27,23.0,5351,2,36,4,4,2,122.87,2,1,2,180.66
2008,5,19,8,32.0,5352,4,76,5,4,1,273.61,1,1,2,380.11
2008,8,5,36,46.0,5353,1,50,2,4,2,308.53,2,3,2,346.01
2008,6,26,42,3.0,5354,2,99,4,1,2,329.61,1,3,2,390.7
2008,4,5,35,43.0,5355,4,95,12,4,1,385.48,1,1,2,474.07
2008,7,9,36,22.0,5356,4,181,6,2,2,461.68,2,3,2,518.17
2008,6,27,48,23.0,5357,1,185,14,5,2,123.87,1,4,2,177.25
2008,6,28,36,4.0,5358,3,147,2,1,2,311.63,2,4,2,352.34
2008,5,26,25,13.0,5359,1,154,2,4,2,224.35,1,3,2,265.22
2008,7,27,20,32.0,5360,1,118,10,2,2,49.17,1,1,2,60.36
2008,8,20,45,29.0,5361,2,100,7,3,2,229.51,2,3,2,282.93
2008,6,17,17,40.0,5362,2,68,10,2,2,396.39,2,3,2,478.06
2008,8,10,23,40.0,5363,3,112,5,5,1,44.17,1,5,2,65.88
2008,6,21,25,45.0,5364,4,171,13,2,1,305.08,2,4,2,452.84
2008,8,1,48,10.0,5365,2,127,3,2,1,207.99,1,2,2,280.4
2008,7,22,49,13.0,5366,3,95,3,1,2,328.76,1,2,2,378.09
2008,5,28,31,45.0,5367,1,122,7,5,1,411.58,2,2,2,569.08
2008,7,16,6,17.0,5368,4,186,3,4,2,273.11,2,3,2,406.98
2008,4,26,35,38.0,5369,1,205,12,5,2,155.46,1,2,2,233.09
2008,5,26,4,2.0,5370,4,127,10,3,1,49.62,1,5,2,66.82
2008,7,15,40,17.0,5371,2,103,5,6,2,147.91,1,3,2,173.86
2008,4,23,20,44.0,5372,1,59,13,5,1,185.5,2,1,2,265.76
2008,6,17,41,26.0,5373,1,46,2,1,1,322.43,1,1,2,434.99
2008,6,26,1,38.0,5374,4,196,3,4,1,197.23,1,3,2,252.62
2008,8,20,45,37.0,5375,3,40,14,5,1,204.34,1,4,2,237.03
2008,5,25,26,5.0,5376,4,141,4,6,2,148.79,2,4,2,177.94
2008,6,13,34,25.0,5377,2,121,13,4,1,184.63,2,1,2,245.83
2008,5,1,10,9.0,5378,3,105,1,1,1,136.68,2,2,2,164.6
2008,6,25,23,28.0,5379,1,9,4,2,2,368.39,1,5,2,475.65
2008,8,8,49,22.0,5380,1,66,4,6,1,491.57,1,3,2,681.43
2008,7,5,24,29.0,5381,1,53,3,3,2,368.65,2,5,2,551.11
2008,8,6,13,35.0,5382,2,204,10,5,1,41.45,1,5,2,46.32
2008,4,23,29,20.0,5383,1,81,9,4,1,318.19,1,5,2,451.42
2008,6,20,46,5.0,5384,1,4,3,5,2,352.93,1,3,2,406.27
2008,4,30,27,39.0,5385,3,126,2,1,1,390.23,2,2,2,576.53
2008,4,14,31,44.0,5386,2,142,7,2,1,382.53,2,3,2,538.6
2008,5,22,43,32.0,5387,1,213,9,1,2,,1,1,2,
2008,6,23,10,39.0,5388,3,105,6,6,1,134.9,2,2,2,176.05
2008,4,11,31,10.0,5389,1,136,14,4,1,64.69,2,1,1,88.67
2008,7,6,39,40.0,5390,3,97,5,5,2,9.14,2,5,2,12.11
2008,4,11,10,17.0,5391,1,190,1,4,1,5.75,2,2,2,8.58
2008,7,13,24,37.0,5392,2,173,3,6,2,468.42,1,5,2,702.37
2008,5,12,33,15.0,5393,4,92,9,6,2,305.94,1,1,2,343.52
2008,4,22,14,9.0,5394,2,195,8,1,1,289.23,1,3,2,402.36
2008,8,2,35,32.0,5395,3,190,9,5,2,191.45,1,2,2,267.78
2008,5,21,45,23.0,5396,1,78,8,4,1,400.27,2,5,2,566.8
2008,7,3,34,11.0,5397,2,83,1,5,2,113.99,1,4,2,167.2
2008,5,23,17,13.0,5398,1,70,8,3,1,370.35,2,5,2,495.29
2008,4,4,21,,5399,2,36,8,1,1,184.58,1,1,2,221.83
2008,6,17,32,9.0,5400,3,84,5,1,2,355.34,2,1,2,486.34
2008,6,28,3,42.0,5401,4,129,14,3,2,354.67,1,3,2,435.95
2008,7,28,15,5.0,5402,2,188,6,2,1,161.08,2,2,2,199.26
2008,7,22,8,43.0,5403,1,202,2,6,1,467.46,1,4,2,628.82
2008,6,6,32,22.0,5404,1,141,1,4,1,256.29,1,1,2,311.55
2008,7,7,38,32.0,5405,1,140,8,2,1,132.58,2,2,2,182.67
2008,5,15,26,47.0,5406,3,75,7,5,2,338.53,2,4,2,487.91
2008,8,11,30,2.0,5407,3,100,4,4,2,376.68,1,3,2,562.83
2008,8,24,9,21.0,5408,4,145,11,4,1,475.59,1,2,2,555.18
2008,5,3,32,28.0,5409,1,175,12,6,1,41.27,2,5,2,52.91
2008,8,30,11,24.0,5410,4,53,7,4,1,272.27,1,4,2,380.16
2008,4,6,22,24.0,5411,1,67,2,3,2,247.74,2,5,2,329.73
2008,5,26,34,14.0,5412,2,10,11,1,1,158.57,2,5,2,178.52
2008,7,2,41,37.0,5413,2,46,2,3,1,385.07,2,4,2,477.19
2008,5,29,18,27.0,5414,2,83,7,3,2,101.16,1,5,2,143.39
2008,6,14,19,24.0,5415,1,117,3,3,1,167.24,1,4,2,216.93
2008,7,9,18,,5416,2,4,6,2,1,384.25,2,5,2,529.4
2008,6,18,37,26.0,5417,1,57,14,3,2,241.25,1,3,2,327.19
2008,7,19,18,15.0,5418,4,38,12,1,1,72.37,2,3,2,106.91
2008,8,12,12,29.0,5419,3,140,12,4,1,447.66,2,2,2,646.09
2008,5,13,4,36.0,5420,2,31,13,2,2,366.75,2,5,2,453.86
2008,4,26,47,10.0,5421,1,130,7,6,1,283.56,2,3,2,368.37
2008,7,12,43,28.0,5422,1,129,7,3,2,306.62,1,3,2,395.71
2008,7,12,27,9.0,5423,4,81,10,3,2,314.86,2,3,2,381.48
2008,6,18,5,21.0,5424,4,25,4,4,2,252.15,1,1,2,340.01
2008,8,9,6,10.0,5425,3,5,3,4,1,373.65,2,5,2,449.96
2008,6,17,13,4.0,5426,4,48,1,6,2,359.09,2,2,2,417.93
2008,6,21,23,4.0,5427,3,142,7,2,2,6.38,1,3,2,7.3
2008,8,16,42,6.0,5428,3,52,9,6,1,59.72,2,4,2,72.54
2008,4,17,25,26.0,5429,4,74,1,6,1,17.53,1,1,1,22.6
2008,6,21,46,40.0,5430,3,149,5,1,1,88.61,1,5,2,101.57
2008,6,24,4,16.0,5431,2,153,4,2,2,40.78,2,2,2,55.88
2008,7,8,32,8.0,5432,3,99,10,4,1,100.93,1,3,2,146.16
2008,8,11,44,28.0,5433,1,67,2,1,1,271.56,2,4,2,345.11
2008,5,24,15,16.0,5434,1,210,7,3,2,336.5,2,1,2,487.69
2008,4,2,26,38.0,5435,1,119,7,6,2,459.7,2,4,2,533.43
2008,4,8,42,,5436,4,178,13,3,2,370.95,1,4,2,419.55
2008,8,12,11,19.0,5437,1,103,8,5,1,20.59,2,1,2,29.35
2008,7,21,9,17.0,5438,4,33,3,4,2,237.01,1,4,2,353.12
2008,7,1,11,28.0,5439,1,145,6,5,1,339.44,2,3,2,419.63
2008,8,23,2,44.0,5440,3,198,4,2,2,160.99,2,1,2,219.42
2008,7,13,45,12.0,5441,4,34,12,2,1,187.6,1,5,2,255.47
2008,4,22,27,6.0,5442,1,154,11,6,2,402.39,2,1,2,552.96
2008,4,21,26,7.0,5443,3,170,3,1,2,28.28,1,2,1,37.58
2008,5,17,8,8.0,5444,4,159,4,6,1,272.13,1,3,2,327.26
2008,8,14,21,3.0,5445,3,113,12,4,2,403.22,2,5,2,456.58
2008,6,14,21,21.0,5446,3,51,1,1,2,399.72,1,3,2,441.87
2008,6,16,8,8.0,5447,3,36,7,1,2,64.69,1,3,2,75.82
2008,5,17,1,28.0,5448,4,13,7,2,2,423.21,1,1,2,485.84
2008,5,6,38,30.0,5449,4,85,7,2,2,43.25,2,5,2,48.24
2008,7,26,13,32.0,5450,2,208,2,6,1,462.41,2,1,2,525.38
2008,5,28,9,11.0,5451,2,13,1,4,2,112.07,2,2,2,125.46
2008,5,7,28,20.0,5452,2,32,9,2,2,62.04,2,2,1,81.85
2008,6,26,6,16.0,5453,2,133,2,4,2,41.61,1,2,2,46.72
2008,7,26,47,25.0,5454,4,12,5,5,2,174.99,1,1,2,262.22
2008,5,1,23,45.0,5455,2,187,14,6,1,177.54,2,1,2,230.93
2008,5,25,48,9.0,5456,1,169,5,3,1,265.44,2,2,2,387.66
2008,7,15,36,39.0,5457,2,37,13,6,1,367.81,1,1,2,476.36
2008,8,20,17,40.0,5458,1,68,13,5,1,257.33,1,4,2,297.05
2008,7,21,9,40.0,5459,1,106,11,2,1,489.58,1,4,2,703.16
2008,6,18,12,,5460,3,176,8,3,1,109.11,1,4,2,130.4
2008,8,30,22,16.0,5461,3,171,1,3,2,109.23,2,3,2,121.92
2008,4,28,12,12.0,5462,3,93,11,6,2,353.94,1,5,2,416.38
2008,7,26,6,15.0,5463,2,41,7,6,2,160.52,1,5,2,215.06
2008,6,13,44,4.0,5464,4,56,3,1,2,89.94,2,5,2,114.57
2008,8,24,9,23.0,5465,1,69,2,3,1,397.26,1,2,2,462.67
2008,7,30,37,27.0,5466,4,11,5,4,1,116.98,2,4,2,153.62
2008,5,2,3,39.0,5467,4,137,4,2,1,375.71,2,4,2,556.51
2008,7,19,34,43.0,5468,2,113,13,2,1,107.31,2,1,2,149.23
2008,4,15,8,37.0,5469,4,28,9,1,1,470.01,1,3,2,530.03
2008,7,12,10,13.0,5470,4,22,11,6,1,151.08,1,3,2,185.51
2008,8,15,47,43.0,5471,3,203,1,6,1,376.11,2,4,2,517.89
2008,8,25,41,37.0,5472,3,85,11,1,2,,2,1,2,
2008,7,18,42,,5473,1,6,3,2,1,65.71,1,4,2,86.44
2008,8,14,43,21.0,5474,1,26,3,1,1,38.68,1,2,1,51.0
2008,5,6,9,29.0,5475,3,144,4,3,2,301.18,1,2,2,341.95
2008,7,12,14,29.0,5476,2,14,7,3,1,311.95,1,5,2,418.78
2008,5,20,37,11.0,5477,2,35,5,4,2,313.26,2,5,2,457.37
2008,5,23,27,28.0,5478,1,42,11,6,1,230.81,1,4,2,314.06
2008,6,30,41,10.0,5479,3,53,10,1,2,467.68,1,5,2,685.71
2008,7,30,32,5.0,5480,2,100,14,2,2,347.59,1,4,2,467.65
2008,8,6,4,25.0,5481,4,150,6,6,1,41.74,2,3,2,58.47
2008,5,26,2,33.0,5482,1,181,3,6,2,393.58,1,2,2,573.46
2008,6,30,33,17.0,5483,1,194,5,5,2,141.37,2,1,2,181.71
2008,7,9,21,33.0,5484,4,13,13,2,2,362.9,2,1,2,422.12
2008,7,30,1,25.0,5485,4,11,12,6,2,34.31,2,3,2,39.38
2008,4,25,44,33.0,5486,1,140,11,5,1,384.51,1,4,2,569.61
2008,4,26,11,9.0,5487,4,97,2,5,2,273.67,2,2,2,360.91
2008,5,4,1,27.0,5488,2,86,4,4,2,361.77,2,4,2,496.8
2008,4,17,46,25.0,5489,1,53,12,5,1,249.66,2,4,2,335.72
2008,5,2,11,4.0,5490,2,9,3,3,1,401.55,1,3,2,532.45
2008,8,16,7,9.0,5491,1,71,3,3,2,473.78,2,3,2,627.17
2008,5,24,2,46.0,5492,2,17,12,6,2,372.53,2,5,2,480.27
2008,4,14,15,15.0,5493,3,189,4,4,1,373.36,1,3,2,542.78
2008,8,26,8,,5494,2,10,8,2,1,112.27,2,5,2,128.93
2008,4,8,47,16.0,5495,4,166,12,2,2,180.46,2,1,2,250.18
2008,5,14,26,13.0,5496,3,123,8,6,1,66.9,2,5,2,91.81
2008,6,2,40,14.0,5497,1,39,1,6,2,268.55,1,5,2,302.11
2008,7,16,42,22.0,5498,2,110,12,2,2,226.05,1,1,2,268.28
2008,4,4,35,21.0,5499,1,89,5,2,1,150.88,2,2,2,213.51
2008,5,1,46,9.0,5500,3,94,14,3,2,39.25,1,4,2,46.85
2008,8,23,41,41.0,5501,4,158,2,3,1,466.04,1,4,2,620.34
2008,4,20,41,4.0,5502,4,107,10,4,1,304.68,2,3,2,345.35
2008,4,27,21,10.0,5503,4,34,6,4,1,165.87,2,3,2,197.24
2008,7,14,38,35.0,5504,1,33,3,4,1,177.12,2,2,2,257.95
2008,5,8,8,9.0,5505,4,160,12,2,2,200.73,2,3,2,249.85
2008,6,25,43,16.0,5506,4,12,10,2,2,406.76,2,4,2,578.56
2008,8,28,32,18.0,5507,1,87,10,3,2,109.17,2,5,2,140.98
2008,5,25,8,10.0,5508,1,93,13,3,2,428.95,2,5,2,527.14
2008,8,3,44,21.0,5509,3,107,13,1,2,159.14,1,3,2,211.12
2008,4,5,10,15.0,5510,4,193,9,1,1,436.17,2,4,2,572.95
2008,7,6,23,15.0,5511,3,212,14,6,2,448.46,2,1,2,669.96
2008,7,22,4,11.0,5512,2,10,9,2,2,349.85,1,1,2,433.03
2008,6,26,48,40.0,5513,2,125,8,6,1,447.89,2,5,2,609.79
2008,7,8,38,42.0,5514,2,19,2,3,1,374.82,2,4,2,515.68
2008,4,6,30,41.0,5515,2,23,11,2,1,76.55,2,5,2,103.38
2008,6,6,41,47.0,5516,1,128,2,6,1,478.3,2,4,2,617.82
2008,5,4,23,37.0,5517,3,85,11,6,2,99.1,2,1,1,140.07
2008,7,7,5,20.0,5518,3,185,2,5,1,249.84,2,3,2,351.59
2008,6,30,21,34.0,5519,1,107,5,1,2,194.82,1,2,2,289.04
2008,4,30,6,22.0,5520,2,99,12,4,1,177.33,1,3,2,264.36
2008,8,24,49,18.0,5521,3,59,10,2,1,392.89,1,4,2,466.01
2008,8,19,17,16.0,5522,4,182,9,5,1,149.02,1,5,2,202.93
2008,4,7,25,5.0,5523,1,74,7,4,2,271.15,2,5,2,391.16
2008,4,3,24,1.0,5524,1,2,7,6,2,171.62,1,1,2,254.84
2008,8,8,22,19.0,5525,4,48,3,5,2,447.27,2,1,2,517.54
2008,6,1,13,10.0,5526,2,6,3,3,1,81.78,2,3,2,121.0
2008,8,1,17,21.0,5527,2,43,10,3,2,91.87,1,3,2,109.34
2008,4,14,14,13.0,5528,3,145,3,3,1,60.06,1,2,2,79.82
2008,7,6,34,24.0,5529,4,127,1,6,2,380.11,2,4,2,517.6
2008,5,10,26,23.0,5530,3,79,13,4,1,84.94,2,3,2,123.32
2008,7,25,19,23.0,5531,2,164,12,4,2,268.89,1,3,2,382.22
2008,7,28,26,11.0,5532,3,152,8,3,2,384.56,2,1,2,566.77
2008,4,14,3,47.0,5533,4,121,12,6,1,62.18,2,4,2,87.98
2008,8,4,2,2.0,5534,4,120,11,4,1,465.58,2,1,2,575.22
